sd_id	PrimaryOwner	PrimaryGroup	ACEType	ACEFlags	AccessMask	Flags	ObjectType	InheritedObjectType	TrusteeSID
162	S-1-5-18	S-1-5-32-544	00	02	4				S-1-5-32-554
162	S-1-5-18	S-1-5-32-544	00	02	983485				S-1-5-32-544
162	S-1-5-18	S-1-5-32-544	00	00	16				S-1-1-0
162	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-9
162	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-11
162	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
163	S-1-5-18	S-1-5-18	00	00	983551				S-1-5-18
163	S-1-5-18	S-1-5-18	00	02	983423				S-1-5-9
164	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
164	S-1-5-18	S-1-5-32-544	00	00	1				S-1-5-11
164	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-1-0
164	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
164	S-1-5-18	S-1-5-32-544	00	02	983423				S-1-5-9
165	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
165	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-1-0
165	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-9
165	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
167	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
167	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-1000
167	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	131220				S-1-1-0
167	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-9
167	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-18
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	4c164200-20c0-11d0-a768-00aa006e0529	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	4c164200-20c0-11d0-a768-00aa006e0529	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	5f202010-79a5-11d0-9020-00c04fc2d4cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	5f202010-79a5-11d0-9020-00c04fc2d4cf	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	bc0ac240-79a9-11d0-9020-00c04fc2d4cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	bc0ac240-79a9-11d0-9020-00c04fc2d4cf	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	59ba2f42-79a2-11d0-9020-00c04fc2d3cf	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	59ba2f42-79a2-11d0-9020-00c04fc2d3cf	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	037088f8-0ae1-11d2-b422-00a0c968f939	4828cc14-1437-45bc-9b07-ad6f015e5f28	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	037088f8-0ae1-11d2-b422-00a0c968f939	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-21-4185035528-4285459030-256073263-498
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	b7c69e6d-2cc7-11d2-854e-00a0c983f608	bf967a86-0de6-11d0-a285-00aa003049e2	S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	b7c69e6d-2cc7-11d2-854e-00a0c983f608	bf967a9c-0de6-11d0-a285-00aa003049e2	S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	0A	16	3	b7c69e6d-2cc7-11d2-854e-00a0c983f608	bf967aba-0de6-11d0-a285-00aa003049e2	S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	89e95b76-444d-4c62-991a-0facbeda640c		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ac-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ad-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ae-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	05	00	256	1	e2a36dc9-ae17-47c3-b58b-be34c55ba633		S-1-5-32-557
169	S-1-5-18	S-1-5-32-544	05	00	16	1	c7407360-20bf-11d0-a768-00aa006e0529		S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	00	16	1	b8119fd0-04f6-4762-ab7a-4986c76b3f9a		S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	131220	2		00000201-0000-0500-2000-00002a020000	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	131220	2		00000201-0000-0500-2000-00002a020000	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	0A	131220	2		00000201-0000-0500-2000-00002a020000	S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	05	00	256	1	05c74c5e-4deb-43b4-bd9f-86664c2a7fd5		S-1-5-11
169	S-1-5-18	S-1-5-32-544	05	00	256	1	89e95b76-444d-4c62-991a-0facbeda640c		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	ccc2dc7d-a6ad-4a7a-8846-c04e3cc53501		S-1-5-11
169	S-1-5-18	S-1-5-32-544	05	00	256	1	280f369c-67c7-438e-ae98-1d46f3c6f541		S-1-5-11
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ac-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ad-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	256	1	1131f6ae-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
169	S-1-5-18	S-1-5-32-544	05	00	16	1	b8119fd0-04f6-4762-ab7a-4986c76b3f9a		S-1-5-11
169	S-1-5-18	S-1-5-32-544	05	0A	304	1	91e647de-d96f-4b70-9557-d63ff4f3ccd8		S-1-5-10
169	S-1-5-18	S-1-5-32-544	00	00	917949				S-1-5-21-3540873112-1993863455-4195585469-512
169	S-1-5-18	S-1-5-32-544	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-519
169	S-1-5-18	S-1-5-32-544	00	00	131088				S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	00	02	4				S-1-5-32-554
169	S-1-5-18	S-1-5-32-544	00	02	983485				S-1-5-32-544
169	S-1-5-18	S-1-5-32-544	00	00	16				S-1-1-0
169	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-9
169	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-5-11
169	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
170	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	917951				S-1-5-21-3540873112-1993863455-4195585469-512
170	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	131220				S-1-5-11
170	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-18
171	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	917949				S-1-5-21-3540873112-1993863455-4195585469-512
171	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	131220				S-1-5-11
171	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-18
172	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	05	00	256	1	4ecc03fe-ffc0-4947-b630-eb672a8a9dbc		S-1-1-0
172	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
172	S-1-5-21-3540873112-1993863455-4195585469-512	S-1-5-21-3540873112-1993863455-4195585469-512	00	00	131220				S-1-5-32-544
176	S-1-5-18	S-1-5-18	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
176	S-1-5-18	S-1-5-18	00	02	983423				S-1-5-21-3540873112-1993863455-4195585469-1102
176	S-1-5-18	S-1-5-18	00	00	983551				S-1-5-18
176	S-1-5-18	S-1-5-18	00	02	983423				S-1-5-9
178	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
178	S-1-5-18	S-1-5-32-544	00	00	1				S-1-5-11
178	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-1-0
178	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
178	S-1-5-18	S-1-5-32-544	00	02	983423				S-1-5-9
179	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
179	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-1-0
179	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-9
179	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
180	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983423				S-1-5-21-3540873112-1993863455-4195585469-516
180	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
180	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	131220				S-1-5-11
180	S-1-5-21-3540873112-1993863455-4195585469-1000	S-1-5-21-3540873112-1993863455-4195585469-516	00	00	983551				S-1-5-18
185	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
185	S-1-5-18	S-1-5-32-544	00	00	131220				S-1-1-0
185	S-1-5-18	S-1-5-32-544	00	00	983551				S-1-5-18
185	S-1-5-18	S-1-5-32-544	00	02	983423				S-1-5-9
187	S-1-5-21-3540873112-1993863455-4195585469-1115	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
187	S-1-5-21-3540873112-1993863455-4195585469-1115	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-1115
187	S-1-5-21-3540873112-1993863455-4195585469-1115	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	131220				S-1-1-0
187	S-1-5-21-3540873112-1993863455-4195585469-1115	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-9
187	S-1-5-21-3540873112-1993863455-4195585469-1115	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-18
188	S-1-5-21-3540873112-1993863455-4195585469-1116	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
188	S-1-5-21-3540873112-1993863455-4195585469-1116	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-1116
188	S-1-5-21-3540873112-1993863455-4195585469-1116	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	131220				S-1-1-0
188	S-1-5-21-3540873112-1993863455-4195585469-1116	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-9
188	S-1-5-21-3540873112-1993863455-4195585469-1116	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-18
189	S-1-5-21-3540873112-1993863455-4195585469-1117	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
189	S-1-5-21-3540873112-1993863455-4195585469-1117	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-1117
189	S-1-5-21-3540873112-1993863455-4195585469-1117	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	131220				S-1-1-0
189	S-1-5-21-3540873112-1993863455-4195585469-1117	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-9
189	S-1-5-21-3540873112-1993863455-4195585469-1117	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-18
251	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-512
251	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-21-3540873112-1993863455-4195585469-7586
251	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	131220				S-1-1-0
251	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-9
251	S-1-5-21-3540873112-1993863455-4195585469-7586	S-1-5-21-3540873112-1993863455-4195585469-515	00	00	983551				S-1-5-18
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-21-4185035528-4285459030-256073263-498
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-21-4185035528-4285459030-256073263-1134
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	89e95b76-444d-4c62-991a-0facbeda640c		S-1-5-32-544
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ac-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ad-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-32-544
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	89e95b76-444d-4c62-991a-0facbeda640c		S-1-5-9
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6aa-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ab-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ac-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	05	00	256	1	1131f6ad-9c07-11d1-f79f-00c04fc2dcd2		S-1-5-9
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-519
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	0A	983485				S-1-5-21-4185035528-4285459030-256073263-512
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	131220				S-1-5-11
252	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-18
253	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-21-4185035528-4285459030-256073263-512
253	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	131220				S-1-5-11
253	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	983551				S-1-5-18
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131092				S-1-5-21-4185035528-4285459030-256073263-1134
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131220				S-1-5-21-4185035528-4285459030-256073263-1124
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	131220				S-1-5-21-4185035528-4285459030-256073263-1132
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1123
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1135
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	02	983551				S-1-5-21-4185035528-4285459030-256073263-1000
254	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	00	00	20				S-1-5-11
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-512
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-519
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-1123
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a54-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-1000
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a56-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-512
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a56-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-519
255	S-1-5-21-4185035528-4285459030-256073263-519	S-1-5-21-4185035528-4285459030-256073263-519	06	02	256	1	ab721a56-1e2f-11d0-9819-00aa0040529b		S-1-5-21-4185035528-4285459030-256073263-1123
